Title,Available Globally?,Release Date,Hours Viewed,Runtime,Views
In From the Cold: Season 1,Yes,2022-01-28,6800000,6:44,1000000
Doona!: Season 1 // 이두나!: 시즌 1,Yes,2023-10-20,6700000,7:00,1000000
Too Much: Season 1,Yes,2025-07-10,6700000,6:45,1000000
Locked Up: Season 3 // Vis a vis: Temporada 3,No,2019-08-30,6600000,6:29,1000000
Grace and Frankie: Season 3,Yes,2017-03-24,6500000,6:19,1000000
Locked Up: Season 4 // Vis a vis: Temporada 4,No,2019-09-25,6500000,6:43,1000000
The American Experiment: Season 1,Yes,2026-06-24,6500000,6:12,1000000
The Boss Baby: Back in the Crib: Season 2,Yes,2023-04-13,6500000,6:30,1000000
Burn the House Down: Season 1 // 御手洗家、炎上する: シーズン1,Yes,2023-07-13,6300000,6:27,1000000
Grace and Frankie: Season 4,Yes,2018-01-19,6300000,6:29,1000000
The Helicopter Heist: Limited Series // Helikopterrånet: Miniserie,Yes,2024-11-22,6200000,6:00,1000000
Welcome to Eden: Season 2 // Bienvenidos a Edén: Temporada 2,Yes,2023-04-21,6100000,6:06,1000000
Broadchurch: Season 2,No,,6000000,6:07,1000000
The Sinner: Season 2: Julian,No,2018-11-08,5900000,5:52,1000000
Girl from Nowhere: Season 2 // เด็กใหม่: ซีซั่น 2,Yes,2021-05-07,5800000,6:01,1000000
The Umbrella Academy: Season 4,Yes,2024-08-08,5700000,5:40,1000000
The Asunta Case: Limited Series // El caso Asunta: Miniserie,Yes,2024-04-26,5600000,5:25,1000000
Dead to Me: Season 3,Yes,2022-11-17,5500000,5:23,1000000
One Piece: Island of Women // ワンピース: 女ヶ島編,No,,5500000,5:29,1000000
The Magic School Bus: Season 1,No,,5500000,5:38,1000000
The Ranch: Part 4,Yes,2017-12-15,5500000,5:23,1000000
Abraham Lincoln: Season 1,No,,5400000,5:17,1000000
Benidorm (2007): Season 3,No,,5300000,5:21,1000000
One Piece: Whole Cake Island ④ // ワンピース: ホールケーキアイランド編④,No,,5300000,5:07,1000000
One Piece: Whole Cake Island ⑤ // ワンピース: ホールケーキアイランド編⑤,No,,5300000,5:31,1000000
Paradise PD: Part 3,Yes,2021-03-12,5300000,*,1000000
Romantic Killer: Season 1 // ロマンティック・キラー: シーズン1,Yes,2022-10-27,5300000,5:22,1000000
Sanctuary: A Witch's Tale: Season 1,No,,5300000,5:23,1000000
The Woods: Season 1 // W głębi lasu: Sezon 1,Yes,2020-06-12,5300000,5:09,1000000
Hilda: Season 1,Yes,2018-09-21,5200000,5:13,1000000
"Nicky, Ricky, Dicky & Dawn: Season 4",No,,5200000,5:18,1000000
Schitt's Creek: Season 5,No,,5200000,5:07,1000000
Galinha Pintadinha Mini: Season 2,No,,5100000,5:12,1000000
Selling The OC: Season 4,No,2025-11-12,5100000,5:09,1000000
Wonderoos: Season 1,Yes,2024-07-15,5000000,4:52,1000000
Soul Mate: Limited Series // ソウルメイト: リミテッドシリーズ,Yes,2026-05-14,4900000,5:09,1000000
Who Were We Running From?: Limited Series // Biz Kimden Kaçıyorduk Anne?: Mini Dizi,Yes,2023-03-24,4900000,4:49,1000000
Atypical: Season 2,Yes,2018-09-07,4800000,5:02,1000000
Campfire Cooking in Another World with My Absurd Skill // とんでもスキルで異世界放浪メシ: シーズン1,No,,4800000,4:47,1000000
Disenchantment: Part 5,Yes,2023-09-01,4800000,4:41,1000000
SHIBOYUGI: Playing Death Games to Put Food on the Table: Season 1 // 死亡遊戯で飯を食う。: シーズン1,Yes,,4800000,4:53,1000000
The Good Place: Season 3,No,2018-09-28,4700000,4:48,1000000
Workin' Moms: Season 2,Yes,2019-01-04,4700000,4:48,1000000
All the Sharks: Season 1,Yes,2025-07-04,4600000,4:27,1000000
Barbarians II // Barbaren II,Yes,2022-10-21,4600000,4:49,1000000
Spirit Rangers: Season 1,Yes,2022-10-10,4600000,4:49,1000000
Trotro,No,,4600000,4:38,1000000
Fireman Sam: Season 15,No,,4500000,4:24,1000000
Hero Without a Class: Who Even Needs Skills?!: Season 1 // 無職の英雄～別にスキルなんか要らなかったんだが～: シーズン 1,No,,4500000,4:44,1000000
I AM A KILLER: Season 5,Yes,2024-10-16,4500000,4:42,1000000
No Good Deed: Season 1,Yes,2024-12-12,4500000,4:33,1000000
One Piece: Zou ② // ワンピース: ゾウ編②,No,,4500000,4:20,1000000
Retirement Home: Season 1 // Maison de retraite: Saison 1,No,,4500000,4:31,1000000
The Walking Dead: Dead City: Season 1,No,,4500000,4:22,1000000
Thomas Jefferson (2025): Season 1,No,,4500000,4:18,1000000
A Nearly Normal Family: Limited Series // En helt vanlig familj: Miniserie,Yes,2023-11-24,4400000,4:32,1000000
Hack My Home: Season 1,No,2023-07-07,4400000,4:33,1000000
One Piece: The Naval Fortress // ワンピース: 海軍要塞編,No,,4400000,4:20,1000000
One Piece: Zou ③ // ワンピース: ゾウ編③,No,,4400000,4:20,1000000
Pokémon Ultimate Journeys: The Series: Part 1,No,2022-10-21,4400000,4:25,1000000
Trailer Park Boys: Season 8,Yes,2014-09-04,4400000,4:21,1000000
Word Party Presents: Math!: Season 1,Yes,2021-12-28,4400000,4:26,1000000
Roosters: Season 2 // Haantjes: Seizoen 2,Yes,2026-05-13,4200000,4:25,1000000
All the Light We Cannot See: Limited Series,Yes,2023-11-02,4000000,3:50,1000000
Home for Christmas: Season 3 // Hjem til jul: Sesong 3,Yes,2025-12-12,4000000,4:08,1000000
Bad Boy Billionaires: India: Limited Series,Yes,2020-10-04,3900000,3:47,1000000
Pokémon Horizons: Season 3: Rising Hope: Part 2,No,2026-03-20,3900000,3:44,1000000
The Hollow: Season 1,Yes,2018-06-08,3900000,4:01,1000000
Wizards: Tales of Arcadia: Season 1,Yes,2020-08-07,3900000,4:00,1000000
Glitch Techs: Season 1,Yes,2020-02-21,3800000,3:57,1000000
Survival of the Thickest: Season 1,Yes,2023-07-13,3700000,3:36,1000000
The Åre Murders: Season 1 // Åremorden: Säsong 1,Yes,2025-02-06,3700000,3:38,1000000
Dandelion: Season 1 // だんでらいおん: シーズン1,Yes,2026-04-16,3500000,3:27,1000000
MARINES: Season 1,Yes,2025-11-10,3300000,3:14,1000000
Elize Matsunaga: Once Upon a Crime: Season 1 // Elize Matsunaga: Era Uma Vez Um Crime: Temporada 1,Yes,2021-07-08,3200000,3:20,1000000
Attack on London: Hunting The 7/7 Bombers: Limited Series,Yes,2025-07-01,3100000,3:02,1000000
The Perfect Mother: Season 1 // Une mère parfaite,Yes,2022-06-03,3100000,3:12,1000000
Earthstorm: Season 1,Yes,2022-10-27,3000000,3:06,1000000
Mighty Express: Season 7,Yes,2022-08-29,3000000,3:09,1000000
The Chosen Adventures: Season 1,No,,2900000,2:53,1000000
After Life: Season 2,Yes,2020-04-24,2800000,2:52,1000000
Captivated: Season 1,No,,2800000,2:50,1000000
Caught in the Web: The Murders Behind Zona Divas: Limited Series // El portal: La historia oculta de Zona Divas: Miniserie,Yes,2024-09-05,2700000,2:48,1000000
WWE Night of Champions: Night of Champions 2026,No,2026-06-27,2700000,2:30*,1000000
Bad Surgeon: Love Under the Knife: Season 1,Yes,2023-11-29,2600000,2:40,1000000
Word Party: Season 2,Yes,2016-10-21,2600000,2:39,1000000
2026 World Baseball Classic: Semifinals 1: Dominican Republic vs. United States // 2026 ワールドベースボールクラシック: 準決勝1 ドミニカ共和国 対 アメリカ,No,2026-03-15,2400000,*,1000000
Life in Colour with David Attenborough: Limited Series,Yes,2021-04-22,2400000,2:22,1000000
Benidorm (2007): Season 1,No,,2300000,2:13,1000000
My Little Pony: Make Your Mark: Chapter 5,Yes,2023-09-18,2300000,2:19,1000000
"WWE SmackDown: April 24, 2026",No,2026-04-24,2300000,2:08*,1000000
Prey (2014): Season 1,No,,2200000,2:18,1000000
"WWE SmackDown: January 16, 2026",No,2026-01-16,2200000,2:07*,1000000
"WWE SmackDown: February 6, 2026",No,2026-02-06,2200000,2:06*,1000000
"WWE SmackDown: February 13, 2026",No,2026-02-13,2200000,2:05*,1000000
"WWE SmackDown: March 20, 2026",No,2026-03-20,2200000,2:04*,1000000
"WWE SmackDown: March 27, 2026",No,2026-03-27,2200000,2:01*,1000000
"WWE SmackDown: April 3, 2026",No,2026-04-03,2200000,2:06*,1000000
"WWE SmackDown: April 10, 2026",No,2026-04-10,2200000,2:06*,1000000
"WWE SmackDown: February 20, 2026",No,2026-02-20,2100000,2:05*,1000000
"WWE SmackDown: May 1, 2026",No,2026-05-01,2100000,2:05*,1000000
Physical: Welcome to Mongolia: Season 1 // 피지컬: 웰컴 투 몽골: 시즌 1,No,,2000000,1:55,1000000
"Raw: December 29, 2025",No,2025-12-29,1700000,1:44*,1000000
RESIDENT EVIL: Infinite Darkness: Season 1,Yes,2021-07-08,1700000,1:47,1000000
Star Search: Meet Your Competition,No,2026-01-27,1300000,1:18,1000000
Leanne Morgan: Unspeakable Things,No,2025-11-04,1100000,1:05,1000000
Free Rein: The Twelve Neighs of Christmas,Yes,2018-12-07,1000000,0:58,1000000
Aaron Chen: Funny Garden,No,2026-03-31,800000,0:46,1000000
A Go! Go! Cory Carson Summer Camp,Yes,2020-08-04,400000,0:24,1000000
True: Happy Hearts Day,Yes,2019-02-01,400000,0:23,1000000
True: Wuzzle Wegg Day,Yes,2020-03-27,400000,0:23,1000000
Sin senos sí hay paraíso: Season 1,No,,56000000,65:14,900000
I am Solo: Part 29 - 32 // 나는 솔로: 29기-32기,No,,49900000,53:54,900000
One Piece: Dressrosa // ワンピース: ドレスローザ編,No,,40700000,46:26,900000
Chef & My Fridge: 2026 // 냉장고를 부탁해: 2026,No,,28300000,*,900000
The Princess Royal: Season 1 // 度華年: 第1季 // 度华年: 第1季,No,,27400000,30:51,900000
Hajime no Ippo: The Fighting!: Season 1 // はじめの一歩: シーズン1,No,,25800000,30:18,900000
One Piece: Punk  Hazard // ワンピース: パンクハザード編,No,,19400000,*,900000
It's Okay to Not Be Okay: Season 1 // 사이코지만 괜찮아: 시즌 1,Yes,2020-06-20,19200000,20:16,900000
Inheritors: Limited Series // 상속자들: 리미티드 시리즈,Yes,,18000000,19:48,900000
Crash Course in Romance: Limited Series // 일타 스캔들: 리미티드 시리즈,Yes,2023-01-14,17000000,19:27,900000
Doctors: Limited Series // 닥터스: 리미티드 시리즈,Yes,,17000000,19:43,900000
Itaewon Class: Season 1 // 이태원 클라쓰: 시즌 1,Yes,2020-01-31,16800000,18:26,900000
Our Generation: Season 1 // 櫻桃琥珀: 第 1 季 // 樱桃琥珀: 第 1 季,Yes,,16200000,18:23,900000
Pokémon The Series: XY: XY // ポケットモンスター XY: 1-48,No,,16200000,*,900000
Miss Night and Day: Limited Series // 낮과 밤이 다른 그녀: 리미티드 시리즈,Yes,2024-06-15,16100000,17:13,900000
One Piece: Thriller Bark // ワンピース: スリラーバーク編,No,,16000000,17:43,900000
ER (1994): Season 3,No,,14600000,16:41,900000
Law & Order (1990): Season 22,No,,14400000,15:17,900000
Stargate SG-1: Season 7,No,,14100000,16:07,900000
Oh My Venus: Limited Series // 오 마이 비너스: 리미티드 시리즈,No,,13800000,15:57,900000
Little Women: Limited Series // 작은 아씨들: 리미티드 시리즈,No,2022-09-03,13400000,14:45,900000
Heavenly Ever After: Limited Series // 천국보다 아름다운: 리미티드 시리즈,Yes,2025-04-19,13100000,14:42,900000
Orange Is the New Black: Season 7,Yes,2019-07-26,13000000,13:48,900000
The Uncanny Counter: Season 2: Counter Punch // 경이로운 소문: 시즌 2: 카운터 펀치,Yes,2023-07-29,12900000,13:44,900000
Grey's Anatomy: Season 18,No,,12500000,14:07,900000
One Piece: Impel Down // ワンピース: インペルダウン編,No,,12500000,14:32,900000
Desperate Lies: Season 1 // Pedaço de Mim: Temporada 1,Yes,2024-07-05,12400000,13:33,900000
Grey's Anatomy: Season 19,No,,12400000,14:19,900000
Daily Dose of Sunshine: Season 1 // 정신병동에도 아침이 와요: 시즌 1,Yes,2023-11-03,11400000,12:57,900000
Scandal (2012): Season 3,No,,11200000,12:55,900000
Single’s Inferno: Season 2 // 솔로지옥: 시즌 2,No,2022-12-13,11200000,12:10,900000
Grey's Anatomy: Season 17,No,,10400000,12:06,900000
Naruto Shippuden: Season 15 // NARUTO-ナルト- 疾風伝: 忍界大戦編(4),No,,9900000,10:47,900000
Melo Movie: Limited Series // 멜로무비: 리미티드 시리즈,Yes,2025-02-14,9700000,10:17,900000
PJ Masks: Season 2,Yes,,9300000,10:28,900000
Monster High (2022): Season 1,No,,9200000,9:48,900000
Neon Genesis Evangelion: Season 1 // 新世紀エヴァンゲリオン: シーズン1,Yes,,9200000,10:08,900000
La Grande Maison Tokyo: Season 1 // グランメゾン東京: シーズン１,No,,9100000,9:47,900000
WITCH WATCH: Season 1 // ウィッチウォッチ: シーズン1,Yes,,9100000,10:05,900000
Turning Point: The Bomb and the Cold War: Season 1,Yes,2024-03-12,9000000,10:17,900000
Naruto Shippuden: Season 10 // NARUTO-ナルト- 疾風伝: 五影編,No,,8800000,9:37,900000
Türkisch für Anfänger: Staffel 2,No,,8800000,9:46,900000
Poldark (2015): Season 2,No,,8700000,9:38,900000
Good Girls: Season 2,No,2019-05-31,8500000,9:09,900000
Kurukshetra: The Great War of Mahabharata: Season 1 // कुरुक्षेत्र: सीज़न 1,Yes,2025-10-10,8400000,8:56,900000
Wrong Side of the Tracks: Season 1 // Entrevías: Temporada 1,Yes,2022-05-20,8300000,9:38,900000
Naruto: Season 6 // NARUTO-ナルト-: オリジナル編1,No,,8200000,9:37,900000
Queen of the South: Season 2,No,,8200000,8:54,900000
Yellowjackets: Season 1,No,,8200000,9:38,900000
Power Rangers Ninja Steel: Season 1,No,,8100000,8:38,900000
The King of Queens: Season 2,No,,8000000,9:14,900000
Kyojo: Kazama Kimichika: Kyojo Zero // 教場: 風間公親―教場0―,No,,7900000,9:01,900000
99.9 Criminal Lawyer: Season 1 // 99.9-刑事専門弁護士-: シーズン1,No,,7700000,8:46,900000
What I Like About You: Season 3,No,,7600000,8:30,900000
Chilling Adventures of Sabrina: Part 2,Yes,2019-04-05,7500000,8:45,900000
The Umbrella Academy: Season 3,Yes,2022-06-22,7500000,8:09,900000
Designated Survivor: Season 3,Yes,2019-06-07,7400000,8:24,900000
Poldark (2015): Season 3,No,,7400000,8:38,900000
First Love: Season 1 // First Love 初恋: シーズン1,Yes,2022-11-24,7300000,8:11,900000
One Piece: CP9 // ワンピース: CP9編,No,,7300000,7:45,900000
Black-ish: Season 5,No,,7000000,8:13,900000
Castle Rock: Season 2,No,,7000000,8:03,900000
Insatiable: Season 2,Yes,2019-10-11,7000000,7:28,900000
The Marked Heart: Season 2 // Pálpito: Temporada 2,Yes,2023-04-19,7000000,7:54,900000
TURN: Washington's Spies: Season 1,No,,7000000,7:33,900000
Bella and the Bulldogs: Season 1,No,,6900000,7:30,900000
Bodies: Limited Series,Yes,2023-10-19,6900000,7:38,900000
Naruto Shippuden: Season 2 // NARUTO-ナルト- 疾風伝: サスケ再会編,No,,6900000,8:06,900000
Say Yes to the Dress: Season 20,No,,6700000,7:48,900000
Chesapeake Shores: Season 1,No,,6600000,7:20,900000
Grey's Anatomy: Season 20,No,,6600000,7:11,900000
Sanctuary: Season 1 // サンクチュアリ -聖域-: シーズン1,Yes,2023-05-04,6600000,6:59,900000
Elite: Season 6 // Élite: Temporada 6,Yes,2022-11-18,6300000,6:52,900000
Who Killed Sara?: Season 1 // ¿Quién mató a Sara?: Temporada 1,Yes,2021-03-24,6300000,6:43,900000
Interview with the Vampire: Season 2,No,,6200000,6:47,900000
Sweet Tooth: Season 2,Yes,2023-04-27,6200000,7:00,900000
The Imperfects: Season 1,Yes,2022-09-08,6200000,7:09,900000
Beyond Goodbye: Limited Series // さよならのつづき: リミテッドシリーズ,Yes,2024-11-14,6000000,6:23,900000
Cleo & Cuquin: Season 1,No,,6000000,6:28,900000
First Kill: Season 1,Yes,2022-06-10,6000000,6:35,900000
Halo: Season 2,No,,6000000,7:02,900000
Grace and Frankie: Season 5,Yes,2019-01-18,5900000,6:22,900000
Bunk'd: Season 3,No,,5600000,6:11,900000
Grace and Frankie: Season 6,Yes,2020-01-15,5600000,6:35,900000
Katla: Season 1,Yes,2021-06-17,5600000,6:06,900000
Resident Alien: Season 3,No,,5600000,5:56,900000
Broadchurch: Season 3,No,,5500000,6:10,900000
The Silent Sea: Season 1 // 고요의 바다: 시즌 1,Yes,2021-12-24,5500000,6:03,900000
Barbecue Showdown: Season 3,No,2024-07-04,5400000,5:58,900000
Senna: Limited Series,Yes,2024-11-29,5400000,6:21,900000
Sweet Tooth: Season 3,Yes,2024-06-06,5400000,6:18,900000
Daughter From Another Mother: Season 1 // Madre solo hay dos: Temporada 1,Yes,2021-01-20,5200000,5:47,900000
Pocoyo: Season 3 // Pocoyó: Temporada 3,No,,5200000,6:05,900000
Making Fun: Season 1,No,2022-03-04,5100000,5:28,900000
Triptych: Season 1 // Tríada: Temporada 1,Yes,2023-02-22,5100000,5:42,900000
Benidorm (2007): Season 4,No,,5000000,5:29,900000
Galinha Pintadinha Mini: Season 1,No,,5000000,5:16,900000
Mr. McMahon: Limited Series,Yes,2024-09-25,5000000,5:46,900000
Benidorm (2007): Season 5,No,,4900000,5:25,900000
Brotherhood: Season 2 // Irmandade: Temporada 2,Yes,2022-05-11,4900000,5:10,900000
Red Rose: Limited Series,Yes,2023-02-15,4900000,5:35,900000
Horimiya: The Missing Pieces // ホリミヤ -piece-,No,,4800000,5:12,900000
Nurse Jackie: Season 2,No,,4800000,5:35,900000
The Magic School Bus Rides Again: Season 1,Yes,2017-09-29,4800000,5:30,900000
Top Boy: Season 3,Yes,2023-09-07,4800000,5:05,900000
A Series of Unfortunate Events: Season 3,Yes,2019-01-01,4700000,5:30,900000
Atypical: Season 3,Yes,2019-11-01,4700000,5:23,900000
Charlie's Colorforms City: Colorforms City,Yes,2019-03-22,4700000,5:19,900000
Floor Is Lava: Season 1,No,2020-06-19,4700000,5:06,900000
Mob Psycho 100 (2016): Season 1 // モブサイコ100: シーズン1,No,,4700000,*,900000
Overlord II // オーバーロード II,No,,4700000,5:08,900000
Painkiller: Limited Series,Yes,2023-08-10,4700000,4:59,900000
Princess Power: Season 2,Yes,2023-10-23,4700000,5:12,900000
Schitt's Creek: Season 6,No,,4700000,5:13,900000
A Thousand Tomorrows: Season 1,No,,4600000,5:24,900000
Baby Bandito: Season 1,Yes,2024-01-31,4600000,5:11,900000
The Ranch: Part 5,Yes,2018-06-15,4600000,5:01,900000
The Spy: Limited Series,Yes,2019-09-06,4600000,5:18,900000
Kung Fu Panda: The Dragon Knight: Season 2,Yes,2023-01-12,4500000,5:15,900000
Mandala Murders: Season 1 // मंडला मर्डर्स: सीज़न 1,Yes,2025-07-25,4500000,5:10,900000
MF Ghost: Season 3 // MFゴースト: シーズン3,No,,4500000,5:08,900000
Savage Beauty: Season 1,Yes,2022-05-12,4500000,5:08,900000
Summer ’36: Limited Series // L'Été 36: Saison unique,No,,4500000,5:04,900000
The Town: Limited Series // Kasaba: Mini Dizi,Yes,2025-12-11,4500000,5:00,900000
BEASTARS: Season 2,Yes,2021-01-05,4400000,4:43,900000
Critical: Between Life and Death: Season 1,Yes,2025-07-23,4400000,4:41,900000
Dew Drop Diaries: Season 2,Yes,2023-12-04,4400000,4:51,900000
Overlord IV // オーバーロードⅣ,No,,4400000,5:09,900000
The Hunt: Season 1 // Een van Ons: Seizoen 1,No,,4400000,4:49,900000
Bake Squad: Season 2,No,2023-01-20,4300000,4:55,900000
Johnny Test: Season 1,Yes,2021-07-16,4300000,4:44,900000
Kim's Convenience: Season 2,No,,4300000,4:45,900000
Santa Clarita Diet: Season 1,Yes,2017-02-03,4300000,4:44,900000
Unsolved Mysteries: Volume 1,Yes,2020-07-01,4300000,4:44,900000
Woman of the Dead: Season 1 // Totenfrau: Staffel 1,Yes,2022-11-15,4300000,4:33,900000
Dracula: Season 1,Yes,2020-01-04,4200000,4:26,900000
Schitt's Creek: Season 2,No,,4200000,4:44,900000
Subteran: Season 1,Yes,2025-01-08,4200000,4:29,900000
Workin' Moms: Season 3,Yes,2019-08-29,4200000,4:48,900000
