zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
8003,NJ,1,Congressional District 1,NJ-01,28464042,TRUE,504,PHILADELPHIA,exact
8004,NJ,1,Congressional District 1,NJ-01,66713946,TRUE,504,PHILADELPHIA,exact
8005,NJ,2,Congressional District 2,NJ-02,138645513,TRUE,501,NEW YORK,exact
8006,NJ,2,Congressional District 2,NJ-02,2151817,TRUE,501,NEW YORK,exact
8007,NJ,1,Congressional District 1,NJ-01,3480967,TRUE,504,PHILADELPHIA,exact
8008,NJ,2,Congressional District 2,NJ-02,27994326,TRUE,501,NEW YORK,exact
8009,NJ,1,Congressional District 1,NJ-01,42828598,TRUE,504,PHILADELPHIA,exact
8010,NJ,3,Congressional District 3,NJ-03,9398469,TRUE,504,PHILADELPHIA,exact
8011,NJ,3,Congressional District 3,NJ-03,603475,TRUE,504,PHILADELPHIA,exact
8012,NJ,1,Congressional District 1,NJ-01,38849402,TRUE,504,PHILADELPHIA,exact
8014,NJ,2,Congressional District 2,NJ-02,9364520,TRUE,504,PHILADELPHIA,exact
8015,NJ,3,Congressional District 3,NJ-03,145651955,TRUE,504,PHILADELPHIA,exact
8016,NJ,3,Congressional District 3,NJ-03,56015412,TRUE,504,PHILADELPHIA,exact
8019,NJ,3,Congressional District 3,NJ-03,291347001,TRUE,504,PHILADELPHIA,exact
8020,NJ,1,Congressional District 1,NJ-01,7825352,TRUE,504,PHILADELPHIA,exact
8020,NJ,2,Congressional District 2,NJ-02,3963108,FALSE,504,PHILADELPHIA,exact
8021,NJ,1,Congressional District 1,NJ-01,33579100,TRUE,504,PHILADELPHIA,exact
8022,NJ,3,Congressional District 3,NJ-03,55038063,TRUE,504,PHILADELPHIA,exact
8023,NJ,2,Congressional District 2,NJ-02,2187647,TRUE,504,PHILADELPHIA,exact
8026,NJ,1,Congressional District 1,NJ-01,5573837,TRUE,504,PHILADELPHIA,exact
8027,NJ,2,Congressional District 2,NJ-02,19390144,TRUE,504,PHILADELPHIA,exact
8028,NJ,1,Congressional District 1,NJ-01,23694910,TRUE,504,PHILADELPHIA,exact
8028,NJ,2,Congressional District 2,NJ-02,13867787,FALSE,504,PHILADELPHIA,exact
8029,NJ,1,Congressional District 1,NJ-01,2784290,TRUE,504,PHILADELPHIA,exact
8030,NJ,1,Congressional District 1,NJ-01,7250280,TRUE,504,PHILADELPHIA,exact
8031,NJ,1,Congressional District 1,NJ-01,7727832,TRUE,504,PHILADELPHIA,exact
8032,NJ,1,Congressional District 1,NJ-01,530352,TRUE,504,PHILADELPHIA,exact
8033,NJ,1,Congressional District 1,NJ-01,10210173,TRUE,504,PHILADELPHIA,exact
8034,NJ,1,Congressional District 1,NJ-01,15300943,TRUE,504,PHILADELPHIA,exact
8035,NJ,1,Congressional District 1,NJ-01,4082510,TRUE,504,PHILADELPHIA,exact
8036,NJ,3,Congressional District 3,NJ-03,16678065,TRUE,504,PHILADELPHIA,exact
8037,NJ,2,Congressional District 2,NJ-02,253625745,TRUE,504,PHILADELPHIA,exact
8037,NJ,1,Congressional District 1,NJ-01,63592873,FALSE,504,PHILADELPHIA,exact
8038,NJ,2,Congressional District 2,NJ-02,45119920,TRUE,504,PHILADELPHIA,exact
8039,NJ,2,Congressional District 2,NJ-02,1398462,TRUE,504,PHILADELPHIA,exact
8041,NJ,3,Congressional District 3,NJ-03,29565894,TRUE,504,PHILADELPHIA,exact
8042,NJ,3,Congressional District 3,NJ-03,2214669,TRUE,504,PHILADELPHIA,exact
8043,NJ,1,Congressional District 1,NJ-01,29709772,TRUE,504,PHILADELPHIA,exact
8045,NJ,1,Congressional District 1,NJ-01,3613744,TRUE,504,PHILADELPHIA,exact
8046,NJ,3,Congressional District 3,NJ-03,19679399,TRUE,504,PHILADELPHIA,exact
8048,NJ,3,Congressional District 3,NJ-03,31409238,TRUE,504,PHILADELPHIA,exact
8049,NJ,1,Congressional District 1,NJ-01,3174728,TRUE,504,PHILADELPHIA,exact
8050,NJ,2,Congressional District 2,NJ-02,80026682,TRUE,501,NEW YORK,exact
8051,NJ,1,Congressional District 1,NJ-01,9964735,TRUE,504,PHILADELPHIA,exact
8052,NJ,1,Congressional District 1,NJ-01,9912404,TRUE,504,PHILADELPHIA,exact
8052,NJ,3,Congressional District 3,NJ-03,7279,FALSE,504,PHILADELPHIA,exact
8053,NJ,3,Congressional District 3,NJ-03,75513356,TRUE,504,PHILADELPHIA,exact
8054,NJ,3,Congressional District 3,NJ-03,56266997,TRUE,504,PHILADELPHIA,exact
8055,NJ,3,Congressional District 3,NJ-03,103529725,TRUE,504,PHILADELPHIA,exact
8056,NJ,2,Congressional District 2,NJ-02,19803032,TRUE,504,PHILADELPHIA,exact
8056,NJ,1,Congressional District 1,NJ-01,3772623,FALSE,504,PHILADELPHIA,exact
8057,NJ,3,Congressional District 3,NJ-03,39629125,TRUE,504,PHILADELPHIA,exact
8059,NJ,1,Congressional District 1,NJ-01,3182746,TRUE,504,PHILADELPHIA,exact
8060,NJ,3,Congressional District 3,NJ-03,56053850,TRUE,504,PHILADELPHIA,exact
8061,NJ,1,Congressional District 1,NJ-01,2816541,TRUE,504,PHILADELPHIA,exact
8061,NJ,2,Congressional District 2,NJ-02,617327,FALSE,504,PHILADELPHIA,exact
8062,NJ,2,Congressional District 2,NJ-02,82196089,TRUE,504,PHILADELPHIA,exact
8062,NJ,1,Congressional District 1,NJ-01,1148779,FALSE,504,PHILADELPHIA,exact
8063,NJ,1,Congressional District 1,NJ-01,2665897,TRUE,504,PHILADELPHIA,exact
8064,NJ,3,Congressional District 3,NJ-03,6940763,TRUE,504,PHILADELPHIA,exact
8065,NJ,1,Congressional District 1,NJ-01,4789824,TRUE,504,PHILADELPHIA,exact
8065,NJ,3,Congressional District 3,NJ-03,0,FALSE,504,PHILADELPHIA,exact
8066,NJ,1,Congressional District 1,NJ-01,13994370,TRUE,504,PHILADELPHIA,exact
8066,NJ,2,Congressional District 2,NJ-02,3738438,FALSE,504,PHILADELPHIA,exact
8067,NJ,2,Congressional District 2,NJ-02,49347896,TRUE,504,PHILADELPHIA,exact
8068,NJ,3,Congressional District 3,NJ-03,60350016,TRUE,504,PHILADELPHIA,exact
8069,NJ,2,Congressional District 2,NJ-02,41277749,TRUE,504,PHILADELPHIA,exact
8070,NJ,2,Congressional District 2,NJ-02,53608669,TRUE,504,PHILADELPHIA,exact
8071,NJ,1,Congressional District 1,NJ-01,8585275,TRUE,504,PHILADELPHIA,exact
8072,NJ,2,Congressional District 2,NJ-02,919223,TRUE,504,PHILADELPHIA,exact
8073,NJ,3,Congressional District 3,NJ-03,224172,TRUE,504,PHILADELPHIA,exact
8074,NJ,2,Congressional District 2,NJ-02,1440708,TRUE,504,PHILADELPHIA,exact
8075,NJ,3,Congressional District 3,NJ-03,25582714,TRUE,504,PHILADELPHIA,exact
8077,NJ,3,Congressional District 3,NJ-03,20989111,TRUE,504,PHILADELPHIA,exact
8078,NJ,1,Congressional District 1,NJ-01,4979952,TRUE,504,PHILADELPHIA,exact
8079,NJ,2,Congressional District 2,NJ-02,229687598,TRUE,504,PHILADELPHIA,exact
8080,NJ,1,Congressional District 1,NJ-01,75650358,TRUE,504,PHILADELPHIA,exact
8080,NJ,2,Congressional District 2,NJ-02,72147,FALSE,504,PHILADELPHIA,exact
8081,NJ,1,Congressional District 1,NJ-01,65383158,TRUE,504,PHILADELPHIA,exact
8083,NJ,1,Congressional District 1,NJ-01,6492733,TRUE,504,PHILADELPHIA,exact
8084,NJ,1,Congressional District 1,NJ-01,4067300,TRUE,504,PHILADELPHIA,exact
8085,NJ,2,Congressional District 2,NJ-02,115253834,TRUE,504,PHILADELPHIA,exact
8086,NJ,1,Congressional District 1,NJ-01,18138898,TRUE,504,PHILADELPHIA,exact
8087,NJ,2,Congressional District 2,NJ-02,100792578,TRUE,501,NEW YORK,exact
8087,NJ,3,Congressional District 3,NJ-03,80665620,FALSE,501,NEW YORK,exact
8088,NJ,3,Congressional District 3,NJ-03,389829618,TRUE,504,PHILADELPHIA,exact
8089,NJ,1,Congressional District 1,NJ-01,41789789,TRUE,504,PHILADELPHIA,exact
8090,NJ,1,Congressional District 1,NJ-01,7567978,TRUE,504,PHILADELPHIA,exact
8091,NJ,1,Congressional District 1,NJ-01,8625055,TRUE,504,PHILADELPHIA,exact
8092,NJ,2,Congressional District 2,NJ-02,59321083,TRUE,501,NEW YORK,exact
8093,NJ,1,Congressional District 1,NJ-01,10481902,TRUE,504,PHILADELPHIA,exact
8094,NJ,1,Congressional District 1,NJ-01,120861797,TRUE,504,PHILADELPHIA,exact
8094,NJ,2,Congressional District 2,NJ-02,20995632,FALSE,504,PHILADELPHIA,exact
8095,NJ,1,Congressional District 1,NJ-01,3642292,TRUE,504,PHILADELPHIA,exact
8096,NJ,1,Congressional District 1,NJ-01,35974062,TRUE,504,PHILADELPHIA,exact
8097,NJ,1,Congressional District 1,NJ-01,3408651,TRUE,504,PHILADELPHIA,exact
8098,NJ,2,Congressional District 2,NJ-02,149838036,TRUE,504,PHILADELPHIA,exact
8102,NJ,1,Congressional District 1,NJ-01,2584173,TRUE,504,PHILADELPHIA,exact
8103,NJ,1,Congressional District 1,NJ-01,5540585,TRUE,504,PHILADELPHIA,exact
8104,NJ,1,Congressional District 1,NJ-01,7761920,TRUE,504,PHILADELPHIA,exact
8105,NJ,1,Congressional District 1,NJ-01,6718565,TRUE,504,PHILADELPHIA,exact
8106,NJ,1,Congressional District 1,NJ-01,4213840,TRUE,504,PHILADELPHIA,exact
8107,NJ,1,Congressional District 1,NJ-01,4637648,TRUE,504,PHILADELPHIA,exact
8108,NJ,1,Congressional District 1,NJ-01,6971127,TRUE,504,PHILADELPHIA,exact
8109,NJ,1,Congressional District 1,NJ-01,12489313,TRUE,504,PHILADELPHIA,exact
8110,NJ,1,Congressional District 1,NJ-01,16737510,TRUE,504,PHILADELPHIA,exact
8201,NJ,2,Congressional District 2,NJ-02,14791246,TRUE,504,PHILADELPHIA,exact
8202,NJ,2,Congressional District 2,NJ-02,17906264,TRUE,504,PHILADELPHIA,exact
8203,NJ,2,Congressional District 2,NJ-02,17023789,TRUE,504,PHILADELPHIA,exact
8204,NJ,2,Congressional District 2,NJ-02,52989584,TRUE,504,PHILADELPHIA,exact
8205,NJ,2,Congressional District 2,NJ-02,109009742,TRUE,504,PHILADELPHIA,exact
8210,NJ,2,Congressional District 2,NJ-02,177536069,TRUE,504,PHILADELPHIA,exact
8212,NJ,2,Congressional District 2,NJ-02,763966,TRUE,504,PHILADELPHIA,exact
8215,NJ,2,Congressional District 2,NJ-02,175796707,TRUE,504,PHILADELPHIA,exact
8215,NJ,3,Congressional District 3,NJ-03,145566941,FALSE,504,PHILADELPHIA,exact
8217,NJ,2,Congressional District 2,NJ-02,59764,TRUE,504,PHILADELPHIA,exact
8221,NJ,2,Congressional District 2,NJ-02,12175070,TRUE,504,PHILADELPHIA,exact
8223,NJ,2,Congressional District 2,NJ-02,33550744,TRUE,504,PHILADELPHIA,exact
8224,NJ,3,Congressional District 3,NJ-03,3750016,TRUE,504,PHILADELPHIA,exact
8225,NJ,2,Congressional District 2,NJ-02,15674367,TRUE,504,PHILADELPHIA,exact
8226,NJ,2,Congressional District 2,NJ-02,17490001,TRUE,504,PHILADELPHIA,exact
8230,NJ,2,Congressional District 2,NJ-02,50563206,TRUE,504,PHILADELPHIA,exact
8232,NJ,2,Congressional District 2,NJ-02,15191636,TRUE,504,PHILADELPHIA,exact
8234,NJ,2,Congressional District 2,NJ-02,157147039,TRUE,504,PHILADELPHIA,exact
8240,NJ,2,Congressional District 2,NJ-02,5693728,TRUE,504,PHILADELPHIA,exact
8241,NJ,2,Congressional District 2,NJ-02,19327152,TRUE,504,PHILADELPHIA,exact
8242,NJ,2,Congressional District 2,NJ-02,12328576,TRUE,504,PHILADELPHIA,exact
8243,NJ,2,Congressional District 2,NJ-02,5709357,TRUE,504,PHILADELPHIA,exact
8244,NJ,2,Congressional District 2,NJ-02,12751068,TRUE,504,PHILADELPHIA,exact
8245,NJ,2,Congressional District 2,NJ-02,125066,TRUE,504,PHILADELPHIA,exact
8246,NJ,2,Congressional District 2,NJ-02,839980,TRUE,504,PHILADELPHIA,exact
8247,NJ,2,Congressional District 2,NJ-02,13539037,TRUE,504,PHILADELPHIA,exact
8248,NJ,2,Congressional District 2,NJ-02,1363455,TRUE,504,PHILADELPHIA,exact
8251,NJ,2,Congressional District 2,NJ-02,18214534,TRUE,504,PHILADELPHIA,exact
8260,NJ,2,Congressional District 2,NJ-02,41296808,TRUE,504,PHILADELPHIA,exact
8270,NJ,2,Congressional District 2,NJ-02,266628423,TRUE,504,PHILADELPHIA,exact
8302,NJ,2,Congressional District 2,NJ-02,369362225,TRUE,504,PHILADELPHIA,exact
8310,NJ,2,Congressional District 2,NJ-02,31683113,TRUE,504,PHILADELPHIA,exact
8311,NJ,2,Congressional District 2,NJ-02,72286784,TRUE,504,PHILADELPHIA,exact
8312,NJ,2,Congressional District 2,NJ-02,14264894,TRUE,504,PHILADELPHIA,exact
8314,NJ,2,Congressional District 2,NJ-02,31581461,TRUE,504,PHILADELPHIA,exact
8316,NJ,2,Congressional District 2,NJ-02,21431696,TRUE,504,PHILADELPHIA,exact
8317,NJ,2,Congressional District 2,NJ-02,19058520,TRUE,504,PHILADELPHIA,exact
8318,NJ,2,Congressional District 2,NJ-02,208283134,TRUE,504,PHILADELPHIA,exact
8319,NJ,2,Congressional District 2,NJ-02,38974489,TRUE,504,PHILADELPHIA,exact
8320,NJ,2,Congressional District 2,NJ-02,1093686,TRUE,504,PHILADELPHIA,exact
8321,NJ,2,Congressional District 2,NJ-02,22902156,TRUE,504,PHILADELPHIA,exact
8322,NJ,2,Congressional District 2,NJ-02,75391435,TRUE,504,PHILADELPHIA,exact
8323,NJ,2,Congressional District 2,NJ-02,46028334,TRUE,504,PHILADELPHIA,exact
8324,NJ,2,Congressional District 2,NJ-02,23815417,TRUE,504,PHILADELPHIA,exact
8326,NJ,2,Congressional District 2,NJ-02,8247235,TRUE,504,PHILADELPHIA,exact
8327,NJ,2,Congressional District 2,NJ-02,24823003,TRUE,504,PHILADELPHIA,exact
8328,NJ,2,Congressional District 2,NJ-02,4930567,TRUE,504,PHILADELPHIA,exact
8329,NJ,2,Congressional District 2,NJ-02,1281404,TRUE,504,PHILADELPHIA,exact
8330,NJ,2,Congressional District 2,NJ-02,329915404,TRUE,504,PHILADELPHIA,exact
8332,NJ,2,Congressional District 2,NJ-02,270690886,TRUE,504,PHILADELPHIA,exact
8340,NJ,2,Congressional District 2,NJ-02,71999128,TRUE,504,PHILADELPHIA,exact
8341,NJ,2,Congressional District 2,NJ-02,2597772,TRUE,504,PHILADELPHIA,exact
8343,NJ,2,Congressional District 2,NJ-02,83541210,TRUE,504,PHILADELPHIA,exact
8344,NJ,2,Congressional District 2,NJ-02,61540945,TRUE,504,PHILADELPHIA,exact
8345,NJ,2,Congressional District 2,NJ-02,73879634,TRUE,504,PHILADELPHIA,exact
8346,NJ,2,Congressional District 2,NJ-02,6317054,TRUE,504,PHILADELPHIA,exact
8348,NJ,2,Congressional District 2,NJ-02,4745081,TRUE,504,PHILADELPHIA,exact
8349,NJ,2,Congressional District 2,NJ-02,89454416,TRUE,504,PHILADELPHIA,exact
8350,NJ,2,Congressional District 2,NJ-02,8401936,TRUE,504,PHILADELPHIA,exact
8352,NJ,2,Congressional District 2,NJ-02,707740,TRUE,504,PHILADELPHIA,exact
8353,NJ,2,Congressional District 2,NJ-02,3116143,TRUE,504,PHILADELPHIA,exact
8360,NJ,2,Congressional District 2,NJ-02,114840352,TRUE,504,PHILADELPHIA,exact
8361,NJ,2,Congressional District 2,NJ-02,78540713,TRUE,504,PHILADELPHIA,exact
8401,NJ,2,Congressional District 2,NJ-02,27650984,TRUE,504,PHILADELPHIA,exact
8402,NJ,2,Congressional District 2,NJ-02,3659981,TRUE,504,PHILADELPHIA,exact
8403,NJ,2,Congressional District 2,NJ-02,5458139,TRUE,504,PHILADELPHIA,exact
8406,NJ,2,Congressional District 2,NJ-02,5115829,TRUE,504,PHILADELPHIA,exact
8501,NJ,3,Congressional District 3,NJ-03,70414115,TRUE,501,NEW YORK,exact
8502,NJ,12,Congressional District 12,NJ-12,34274501,TRUE,501,NEW YORK,exact
8505,NJ,3,Congressional District 3,NJ-03,58241073,TRUE,504,PHILADELPHIA,exact
8510,NJ,3,Congressional District 3,NJ-03,45944442,TRUE,501,NEW YORK,exact
8511,NJ,3,Congressional District 3,NJ-03,6179283,TRUE,504,PHILADELPHIA,exact
8512,NJ,12,Congressional District 12,NJ-12,55253750,TRUE,501,NEW YORK,exact
8512,NJ,3,Congressional District 3,NJ-03,3810145,FALSE,501,NEW YORK,exact
8514,NJ,3,Congressional District 3,NJ-03,53703993,TRUE,501,NEW YORK,exact
8514,NJ,4,Congressional District 4,NJ-04,17124736,FALSE,501,NEW YORK,exact
8515,NJ,3,Congressional District 3,NJ-03,54830405,TRUE,504,PHILADELPHIA,exact
8518,NJ,3,Congressional District 3,NJ-03,4969294,TRUE,504,PHILADELPHIA,exact
8520,NJ,3,Congressional District 3,NJ-03,46718830,TRUE,504,PHILADELPHIA,exact
8525,NJ,12,Congressional District 12,NJ-12,40392705,TRUE,504,PHILADELPHIA,exact
8525,NJ,7,Congressional District 7,NJ-07,17603316,FALSE,504,PHILADELPHIA,exact
8527,NJ,4,Congressional District 4,NJ-04,221297611,TRUE,501,NEW YORK,exact
8528,NJ,12,Congressional District 12,NJ-12,2448849,TRUE,501,NEW YORK,exact
8530,NJ,7,Congressional District 7,NJ-07,56982095,TRUE,501,NEW YORK,exact
8530,NJ,12,Congressional District 12,NJ-12,13243227,FALSE,501,NEW YORK,exact
8533,NJ,4,Congressional District 4,NJ-04,142245158,TRUE,501,NEW YORK,exact
8534,NJ,12,Congressional District 12,NJ-12,56429720,TRUE,504,PHILADELPHIA,exact
8535,NJ,3,Congressional District 3,NJ-03,48457696,TRUE,501,NEW YORK,exact
8536,NJ,12,Congressional District 12,NJ-12,19439473,TRUE,501,NEW YORK,exact
8540,NJ,12,Congressional District 12,NJ-12,120867312,TRUE,504,PHILADELPHIA,exact
8540,NJ,3,Congressional District 3,NJ-03,13083136,FALSE,504,PHILADELPHIA,exact
8542,NJ,12,Congressional District 12,NJ-12,997977,TRUE,504,PHILADELPHIA,exact
8544,NJ,12,Congressional District 12,NJ-12,430694,TRUE,504,PHILADELPHIA,exact
8550,NJ,12,Congressional District 12,NJ-12,49557282,TRUE,504,PHILADELPHIA,exact
8551,NJ,7,Congressional District 7,NJ-07,67893160,TRUE,501,NEW YORK,exact
8553,NJ,12,Congressional District 12,NJ-12,1581982,TRUE,501,NEW YORK,exact
8554,NJ,3,Congressional District 3,NJ-03,3110257,TRUE,504,PHILADELPHIA,exact
8555,NJ,3,Congressional District 3,NJ-03,5024200,TRUE,501,NEW YORK,exact
8558,NJ,12,Congressional District 12,NJ-12,40369503,TRUE,501,NEW YORK,exact
8559,NJ,7,Congressional District 7,NJ-07,103172795,TRUE,501,NEW YORK,exact
8560,NJ,12,Congressional District 12,NJ-12,34082604,TRUE,504,PHILADELPHIA,exact
8560,NJ,7,Congressional District 7,NJ-07,425748,FALSE,504,PHILADELPHIA,exact
8561,NJ,3,Congressional District 3,NJ-03,2946799,TRUE,504,PHILADELPHIA,exact
8562,NJ,3,Congressional District 3,NJ-03,43294072,TRUE,504,PHILADELPHIA,exact
8608,NJ,12,Congressional District 12,NJ-12,818446,TRUE,504,PHILADELPHIA,exact
8609,NJ,12,Congressional District 12,NJ-12,2101881,TRUE,504,PHILADELPHIA,exact
8609,NJ,3,Congressional District 3,NJ-03,1307824,FALSE,504,PHILADELPHIA,exact
8610,NJ,3,Congressional District 3,NJ-03,18643084,TRUE,504,PHILADELPHIA,exact
8610,NJ,12,Congressional District 12,NJ-12,623389,FALSE,504,PHILADELPHIA,exact
8611,NJ,12,Congressional District 12,NJ-12,4605024,TRUE,504,PHILADELPHIA,exact
8611,NJ,3,Congressional District 3,NJ-03,3009413,FALSE,504,PHILADELPHIA,exact
8618,NJ,12,Congressional District 12,NJ-12,15333182,TRUE,504,PHILADELPHIA,exact
8619,NJ,3,Congressional District 3,NJ-03,25845553,TRUE,504,PHILADELPHIA,exact
8620,NJ,3,Congressional District 3,NJ-03,23337613,TRUE,504,PHILADELPHIA,exact
8628,NJ,12,Congressional District 12,NJ-12,19948625,TRUE,504,PHILADELPHIA,exact
8629,NJ,3,Congressional District 3,NJ-03,1033314,TRUE,504,PHILADELPHIA,exact
8629,NJ,12,Congressional District 12,NJ-12,1014705,FALSE,504,PHILADELPHIA,exact
8638,NJ,12,Congressional District 12,NJ-12,14056023,TRUE,504,PHILADELPHIA,exact
8640,NJ,3,Congressional District 3,NJ-03,47962281,TRUE,504,PHILADELPHIA,exact
8641,NJ,3,Congressional District 3,NJ-03,13173534,TRUE,504,PHILADELPHIA,exact
8648,NJ,3,Congressional District 3,NJ-03,43184260,TRUE,504,PHILADELPHIA,exact
8648,NJ,12,Congressional District 12,NJ-12,32404,FALSE,504,PHILADELPHIA,exact
8690,NJ,3,Congressional District 3,NJ-03,18209714,TRUE,504,PHILADELPHIA,exact
8691,NJ,3,Congressional District 3,NJ-03,62753896,TRUE,504,PHILADELPHIA,exact
8701,NJ,4,Congressional District 4,NJ-04,64065997,TRUE,501,NEW YORK,exact
8720,NJ,4,Congressional District 4,NJ-04,6833435,TRUE,501,NEW YORK,exact
8721,NJ,4,Congressional District 4,NJ-04,41618294,TRUE,501,NEW YORK,exact
8721,NJ,2,Congressional District 2,NJ-02,19892927,FALSE,501,NEW YORK,exact
8722,NJ,4,Congressional District 4,NJ-04,7156361,TRUE,501,NEW YORK,exact
8723,NJ,4,Congressional District 4,NJ-04,30976323,TRUE,501,NEW YORK,exact
8724,NJ,4,Congressional District 4,NJ-04,35754150,TRUE,501,NEW YORK,exact
8730,NJ,4,Congressional District 4,NJ-04,4546762,TRUE,501,NEW YORK,exact
8731,NJ,4,Congressional District 4,NJ-04,195524119,TRUE,501,NEW YORK,exact
8731,NJ,2,Congressional District 2,NJ-02,6816901,FALSE,501,NEW YORK,exact
8732,NJ,4,Congressional District 4,NJ-04,1398645,TRUE,501,NEW YORK,exact
8733,NJ,4,Congressional District 4,NJ-04,31806722,TRUE,501,NEW YORK,exact
8734,NJ,4,Congressional District 4,NJ-04,13259572,TRUE,501,NEW YORK,exact
8735,NJ,4,Congressional District 4,NJ-04,4495166,TRUE,501,NEW YORK,exact
8735,NJ,2,Congressional District 2,NJ-02,0,FALSE,501,NEW YORK,exact
8736,NJ,4,Congressional District 4,NJ-04,12213031,TRUE,501,NEW YORK,exact
8738,NJ,4,Congressional District 4,NJ-04,2524055,TRUE,501,NEW YORK,exact
8738,NJ,2,Congressional District 2,NJ-02,0,FALSE,501,NEW YORK,exact
8740,NJ,4,Congressional District 4,NJ-04,1165291,TRUE,501,NEW YORK,exact
8740,NJ,2,Congressional District 2,NJ-02,0,FALSE,501,NEW YORK,exact
8741,NJ,4,Congressional District 4,NJ-04,2442174,TRUE,501,NEW YORK,exact
8742,NJ,4,Congressional District 4,NJ-04,14532739,TRUE,501,NEW YORK,exact
8742,NJ,2,Congressional District 2,NJ-02,0,FALSE,501,NEW YORK,exact
8750,NJ,4,Congressional District 4,NJ-04,4921114,TRUE,501,NEW YORK,exact
8751,NJ,4,Congressional District 4,NJ-04,3392790,TRUE,501,NEW YORK,exact
8751,NJ,2,Congressional District 2,NJ-02,0,FALSE,501,NEW YORK,exact
8752,NJ,2,Congressional District 2,NJ-02,10640190,TRUE,501,NEW YORK,exact
8752,NJ,4,Congressional District 4,NJ-04,1706202,FALSE,501,NEW YORK,exact
8753,NJ,4,Congressional District 4,NJ-04,59696822,TRUE,501,NEW YORK,exact
8755,NJ,4,Congressional District 4,NJ-04,41466572,TRUE,501,NEW YORK,exact
8757,NJ,4,Congressional District 4,NJ-04,46057674,TRUE,501,NEW YORK,exact
8758,NJ,2,Congressional District 2,NJ-02,46790450,TRUE,501,NEW YORK,exact
8759,NJ,4,Congressional District 4,NJ-04,155291120,TRUE,501,NEW YORK,exact
8759,NJ,3,Congressional District 3,NJ-03,3578224,FALSE,501,NEW YORK,exact
8801,NJ,7,Congressional District 7,NJ-07,38902046,TRUE,501,NEW YORK,exact
8802,NJ,7,Congressional District 7,NJ-07,63437290,TRUE,501,NEW YORK,exact
8804,NJ,7,Congressional District 7,NJ-07,36430224,TRUE,501,NEW YORK,exact
8805,NJ,12,Congressional District 12,NJ-12,4410713,TRUE,501,NEW YORK,exact
8805,NJ,7,Congressional District 7,NJ-07,3202911,FALSE,501,NEW YORK,exact
8807,NJ,7,Congressional District 7,NJ-07,58287720,TRUE,501,NEW YORK,exact
8807,NJ,12,Congressional District 12,NJ-12,7707538,FALSE,501,NEW YORK,exact
8809,NJ,7,Congressional District 7,NJ-07,17935729,TRUE,501,NEW YORK,exact
8810,NJ,12,Congressional District 12,NJ-12,14287067,TRUE,501,NEW YORK,exact
8812,NJ,7,Congressional District 7,NJ-07,10238132,TRUE,501,NEW YORK,exact
